Z,N,A,actual_binding_energy_per_A_keV,uam_v4_prediction_keV_per_A,frdm2012_prediction_keV_per_A,uam_v4_residual_keV_per_A,frdm2012_residual_keV_per_A,uam_v4_absolute_residual_keV_per_A,frdm2012_absolute_residual_keV_per_A,lower_error_model
87,112,199,7695.2599,7694.3003499999995,7695.226130653266,-0.9595500000004904,-0.03376934673360665,0.9595500000004904,0.03376934673360665,FRDM2012
87,113,200,7700.3292,7699.196954282044,7701.15,-1.1322457179558114,0.8207999999995081,1.1322457179558114,0.8207999999995081,FRDM2012
87,114,201,7714.8367,7714.754781231635,7713.681592039801,-0.08191876836463052,-1.1551079601986203,0.08191876836463052,1.1551079601986203,UAM_V4
87,115,202,7719.0125,7719.003793810976,7718.415841584158,-0.00870618902354181,-0.5966584158413752,0.00870618902354181,0.5966584158413752,UAM_V4
87,116,203,7731.7092,7731.773739227218,7729.704433497537,0.06453922721811978,-2.0047665024630987,0.06453922721811978,2.0047665024630987,UAM_V4
87,117,204,7734.6931,7734.456429531457,7732.549019607844,-0.2366704685437071,-2.144080392156866,0.2366704685437071,2.144080392156866,UAM_V4
87,118,205,7745.687,7745.566527359296,7744.585365853659,-0.12047264070406527,-1.1016341463409844,0.12047264070406527,1.1016341463409844,UAM_V4
87,119,206,7746.9621,7747.381895265344,7746.941747572816,0.4197952653439643,-0.020352427183752297,0.4197952653439643,0.020352427183752297,FRDM2012
87,120,207,7756.2689,7756.2897540893355,7755.942028985507,0.02085408933544386,-0.32687101449300826,0.02085408933544386,0.32687101449300826,UAM_V4
87,121,208,7756.8985,7756.478423834795,7757.451923076923,-0.42007616520550073,0.5534230769226269,0.42007616520550073,0.5534230769226269,UAM_V4
87,122,209,7763.7485,7764.07339401586,7764.162679425837,0.3248940158600817,0.41417942583757394,0.3248940158600817,0.41417942583757394,UAM_V4
87,123,210,7763.1243,7765.052055767612,7763.809523809524,1.9277557676114156,0.6852238095234497,1.9277557676114156,0.6852238095234497,FRDM2012
87,124,211,7768.3613,7769.887732901157,7768.199052132702,1.5264329011570226,-0.16224786729799234,1.5264329011570226,0.16224786729799234,FRDM2012
87,125,212,7766.8455,7764.031240861852,7766.745283018868,-2.8142591381483726,-0.1002169811326894,2.8142591381483726,0.1002169811326894,FRDM2012
87,126,213,7768.4543,7764.177357922214,7768.920187793427,-4.276942077786771,0.4658877934271004,4.276942077786771,0.4658877934271004,FRDM2012
87,127,214,7757.7393,7757.899471813904,7757.710280373832,0.16017181390361657,-0.029019626168519608,0.16017181390361657,0.029019626168519608,FRDM2012
87,128,215,7753.2607,7755.902759725969,7753.162790697675,2.642059725969375,-0.09790930232520623,2.642059725969375,0.09790930232520623,FRDM2012
87,129,216,7742.4513,7743.544051329884,7740.092592592592,1.0927513298838676,-2.3587074074075645,1.0927513298838676,2.3587074074075645,UAM_V4
87,130,217,7737.775,7737.683604354022,7735.023041474655,-0.09139564597808203,-2.7519585253448895,0.09139564597808203,2.7519585253448895,UAM_V4
87,131,218,7726.7143,7726.689591223849,7724.633027522936,-0.024708776150873746,-2.081272477063976,0.024708776150873746,2.081272477063976,UAM_V4
87,132,219,7721.1759,7721.211324483526,7719.315068493151,0.03542448352618521,-1.8608315068495358,0.03542448352618521,1.8608315068495358,UAM_V4
87,133,220,7709.743,7709.6461758494215,7708.590909090909,-0.09682415057886828,-1.1520909090913847,0.09682415057886828,1.1520909090913847,UAM_V4
87,134,221,7703.2572,7703.118671646388,7702.171945701358,-0.13852835361194593,-1.0852542986422122,0.13852835361194593,1.0852542986422122,UAM_V4
87,135,222,7690.9474,7690.89977648659,7690.045045045045,-0.04762351341014437,-0.902354954954717,0.04762351341014437,0.902354954954717,UAM_V4
87,136,223,7683.6655,7683.826478025448,7682.600896860987,0.16097802544754813,-1.064603139013343,0.16097802544754813,1.064603139013343,UAM_V4
87,137,224,7670.368,7670.205436261428,7669.553571428572,-0.16256373857231665,-0.8144285714288344,0.16256373857231665,0.8144285714288344,UAM_V4
87,138,225,7662.9412,7662.6652535785815,7661.022222222222,-0.27594642141866643,-1.9189777777783092,0.27594642141866643,1.9189777777783092,UAM_V4
87,139,226,7648.3768,7648.723682703724,7647.300884955752,0.34688270372407715,-1.0759150442481769,0.34688270372407715,1.0759150442481769,UAM_V4
87,140,227,7640.7162,7641.16783446607,7638.678414096917,0.45163446607057267,-2.037785903083204,0.45163446607057267,2.037785903083204,UAM_V4
87,141,228,7626.3689,7626.443622188043,7626.008771929824,0.07472218804286967,-0.3601280701759606,0.07472218804286967,0.3601280701759606,UAM_V4
87,142,229,7618.338,7618.1249158648625,7616.986899563319,-0.213084135137251,-1.3511004366810084,0.213084135137251,1.3511004366810084,UAM_V4
87,143,230,7603.7052,7602.912287051449,7602.739130434783,-0.7929129485510202,-0.9660695652173672,0.7929129485510202,0.9660695652173672,UAM_V4
87,144,231,7594.5009,7593.841042916201,7593.073593073593,-0.6598570837986699,-1.4273069264072547,0.6598570837986699,1.4273069264072547,UAM_V4
87,145,232,7579.3481,7581.08305200054,7578.922413793103,1.7349520005400336,-0.4256862068968985,1.7349520005400336,0.4256862068968985,FRDM2012
87,146,233,7569.2398,7570.6638,7568.454935622318,1.4239999999999782,-0.7848643776824247,1.4239999999999782,0.7848643776824247,FRDM2012
88,113,201,7669.4108,7672.4331999999995,7667.860696517413,3.022399999999834,-1.5501034825865645,3.022399999999834,1.5501034825865645,FRDM2012
88,114,202,7685.5684,7688.4448,7682.574257425743,2.8764000000001033,-2.994142574257239,2.8764000000001033,2.994142574257239,UAM_V4
88,115,203,7689.8015,7688.2903,7687.487684729064,-1.511199999999917,-2.3138152709352653,1.511199999999917,2.3138152709352653,UAM_V4
88,116,204,7704.1238,7702.600078024232,7701.176470588235,-1.5237219757682396,-2.9473294117651676,1.5237219757682396,2.9473294117651676,UAM_V4
88,117,205,7707.1698,7707.277605966908,7705.024390243902,0.10780596690801758,-2.1454097560972514,0.10780596690801758,2.1454097560972514,UAM_V4
88,118,206,7719.8028,7719.592769066853,7717.9126213592235,-0.210030933147209,-1.8901786407768668,0.210030933147209,1.8901786407768668,UAM_V4
88,119,207,7721.7503,7721.632414455728,7720.628019323672,-0.11788554427130293,-1.122280676328046,0.11788554427130293,1.122280676328046,UAM_V4
88,120,208,7732.0177,7732.163937447784,7731.298076923077,0.14623744778327818,-0.7196230769231988,0.14623744778327818,0.7196230769231988,UAM_V4
88,121,209,7733.0177,7732.941801511454,7733.062200956938,-0.07589848854604497,0.04450095693755429,0.07589848854604497,0.04450095693755429,FRDM2012
88,122,210,7741.3687,7741.510007055813,7741.9047619047615,0.1413070558128311,0.5360619047614819,0.1413070558128311,0.5360619047614819,UAM_V4
88,123,211,7741.0887,7742.801459122097,7741.753554502369,1.7127591220969407,0.6648545023690531,1.7127591220969407,0.6648545023690531,FRDM2012
88,124,212,7747.5078,7748.78712101653,7748.396226415094,1.279321016530048,0.8884264150938179,1.279321016530048,0.8884264150938179,FRDM2012
88,125,213,7746.4726,7743.615845313708,7746.525821596244,-2.8567546862923336,0.053221596243929525,2.8567546862923336,0.053221596243929525,FRDM2012
88,126,214,7749.1719,7745.4997317468515,7750.654205607477,-3.6721682531488113,1.482305607476519,3.6721682531488113,1.482305607476519,FRDM2012
88,127,215,7739.3249,7739.722672135015,7740.0,0.3977721350156571,0.6751000000003842,0.3977721350156571,0.6751000000003842,UAM_V4
88,128,216,7737.3458,7739.583725566639,7737.268518518518,2.2379255666392055,-0.0772814814818048,2.2379255666392055,0.0772814814818048,FRDM2012
88,129,217,7726.9122,7727.642936880074,7724.8387096774195,0.7307368800738914,-2.0734903225802555,0.7307368800738914,2.0734903225802555,UAM_V4
88,130,218,7725.0241,7725.033885743523,7722.431192660551,0.009785743523025303,-2.5929073394490842,0.009785743523025303,2.5929073394490842,UAM_V4
88,131,219,7714.056,7714.5836629345085,7712.785388127854,0.5276629345089532,-1.2706118721453095,0.5276629345089532,1.2706118721453095,UAM_V4
88,132,220,7711.6879,7711.589325487848,7709.772727272727,-0.09857451215157198,-1.915172727272875,0.09857451215157198,1.915172727272875,UAM_V4
88,133,221,7701.1352,7700.487305213861,7699.502262443439,-0.6478947861387496,-1.6329375565610462,0.6478947861387496,1.6329375565610462,UAM_V4
88,134,222,7696.6931,7696.56677060993,7695.315315315315,-0.1263293900701683,-1.377784684685139,0.1263293900701683,1.377784684685139,UAM_V4
88,135,223,7685.3101,7685.413119344493,7683.856502242153,0.10301934449307737,-1.453597757847092,0.10301934449307737,1.453597757847092,UAM_V4
88,136,224,7679.9236,7680.07541630037,7678.571428571428,0.15181630037022842,-1.352171428571637,0.15181630037022842,1.352171428571637,UAM_V4
88,137,225,7667.5866,7667.4657577554835,7666.0,-0.12084224451609771,-1.5865999999996347,0.12084224451609771,1.5865999999996347,UAM_V4
88,138,226,7661.9636,7661.791569745601,7659.646017699115,-0.17203025439903286,-2.3175823008850784,0.17203025439903286,2.3175823008850784,UAM_V4
88,139,227,7648.3048,7648.514972920915,7646.255506607929,0.2101729209152836,-2.0492933920704672,0.2101729209152836,2.0492933920704672,UAM_V4
88,140,228,7642.4289,7642.586159344868,7640.6140350877195,0.15725934486818005,-1.8148649122804272,0.15725934486818005,1.8148649122804272,UAM_V4
88,141,229,7628.4862,7628.564202573052,7627.379912663755,0.07800257305189007,-1.1062873362452592,0.07800257305189007,1.1062873362452592,UAM_V4
88,142,230,7621.9144,7621.865153425361,7620.478260869565,-0.04924657463834592,-1.4361391304346398,0.04924657463834592,1.4361391304346398,UAM_V4
88,143,231,7607.8418,7607.807734837183,7606.839826839827,-0.03406516281756922,-1.0019731601732929,0.03406516281756922,1.0019731601732929,UAM_V4
88,144,232,7600.0099,7599.189175679733,7598.922413793103,-0.8207243202668906,-1.087486206896756,0.8207243202668906,1.087486206896756,UAM_V4
88,145,233,7585.5644,7584.387179350889,7584.721030042919,-1.1772206491114048,-0.8433699570814497,1.1772206491114048,0.8433699570814497,FRDM2012
88,146,234,7576.5439,7577.87990830818,7575.940170940171,1.3360083081806806,-0.6037290598287655,1.3360083081806806,0.6037290598287655,FRDM2012
88,147,235,7561.0,7563.287,7560.978723404255,2.287000000000262,-0.02127659574489371,2.287000000000262,0.02127659574489371,FRDM2012
89,116,205,7662.8519,7666.354699999999,7661.121951219512,3.502799999999297,-1.7299487804875753,3.502799999999297,1.7299487804875753,FRDM2012
89,117,206,7667.8538,7671.6396,7667.378640776699,3.785800000000563,-0.47515922330057947,3.785800000000563,0.47515922330057947,FRDM2012
89,118,207,7681.1001,7679.456902890131,7679.855072463768,-1.6431971098691065,-1.245027536231646,1.6431971098691065,1.245027536231646,FRDM2012
89,119,208,7684.8289,7683.029972829555,7684.759615384615,-1.798927170445495,-0.06928461538518604,1.798927170445495,0.06928461538518604,FRDM2012
89,120,209,7695.8455,7695.983458973684,7695.789473684211,0.13795897368345322,-0.05602631578949513,0.13795897368345322,0.05602631578949513,FRDM2012
89,121,210,7698.0182,7698.238596782175,7699.190476190476,0.22039678217424807,1.1722761904757135,0.22039678217424807,1.1722761904757135,UAM_V4
89,122,211,7707.468,7707.549597191726,7707.867298578199,0.0815971917263596,0.39929857819879544,0.0815971917263596,0.39929857819879544,UAM_V4
89,123,212,7708.4479,7709.935039333528,7709.764150943396,1.4871393335279208,1.3162509433959713,1.4871393335279208,1.3162509433959713,FRDM2012
89,124,213,7715.5908,7716.898316913047,7716.338028169014,1.3075169130470385,0.7472281690143063,1.3075169130470385,0.7472281690143063,FRDM2012
89,125,214,7715.8874,7713.107411820469,7716.308411214954,-2.7799881795308465,0.4210112149539782,2.7799881795308465,0.4210112149539782,FRDM2012
89,126,215,7719.4137,7715.970407984691,7720.7441860465115,-3.443292015309453,1.3304860465113961,3.443292015309453,1.3304860465113961,FRDM2012
89,127,216,7711.2319,7711.897041930478,7712.12962962963,0.6651419304780575,0.8977296296297936,0.6651419304780575,0.8977296296297936,UAM_V4
89,128,217,7710.3448,7712.300182979325,7709.907834101383,1.9553829793248951,-0.43696589861701796,1.9553829793248951,0.43696589861701796,FRDM2012
89,129,218,7702.145,7702.615480113107,7701.467889908256,0.47048011310653237,-0.677110091743998,0.47048011310653237,0.677110091743998,UAM_V4
89,130,219,7700.5489,7700.816163297182,7699.954337899543,0.2672632971825806,-0.5945621004566419,0.2672632971825806,0.5945621004566419,UAM_V4
